Time,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6
101.0000,3.7703,1.2140,-3.9140,6.1052,-0.7093,1.3693,-2.9363,-6.6770,3.3740,-14.5817,5.1075,0.5074,15.7672,-3.9569,-2.8067,-0.1303,-1.7716,-2.3756,0.1854,0.2120,-4.3474,-5.9903,2.9736,-4.0197,-2.2987
102.0000,4.7841,2.1639,-7.0675,3.0501,-2.2186,0.3955,-3.8793,-7.4383,2.4940,-15.6273,3.8000,-0.4495,16.1506,-4.3988,-4.7421,-1.2203,-2.6232,-4.1265,-1.2800,-0.8829,-5.1034,-7.6918,1.7059,-4.8550,-2.8712
103.0000,5.8782,3.2557,-10.0820,-0.4218,-3.6434,-0.6357,-4.8371,-8.2214,1.4971,-16.7670,2.5367,-1.1407,15.9860,-4.6747,-6.6129,-2.2864,-3.4848,-5.8168,-2.7442,-1.9566,-5.8500,-9.2263,0.3633,-5.6592,-3.3674
104.0000,6.9061,4.3575,-12.7827,-4.1026,-4.9498,-1.7028,-5.8033,-9.0140,0.4741,-17.9727,1.3535,-1.5853,15.3271,-4.9556,-8.3611,-3.2997,-4.3128,-7.3994,-4.1645,-2.9641,-6.5749,-10.5892,-0.9853,-6.4093,-3.8251
105.0000,7.7846,5.3838,-15.0459,-7.7607,-6.1062,-2.7685,-6.7640,-9.7848,-0.5024,-19.1964,0.2809,-1.8035,14.2281,-5.3875,-9.9419,-4.2318,-5.0698,-8.8324,-5.5040,-3.8659,-7.2657,-11.7621,-2.1989,-7.0644,-4.2800
106.0000,8.5005,6.3019,-16.8114,-11.1705,-7.0874,-3.7838,-7.6988,-10.4948,-1.3924,-20.3828,-0.6502,-1.8091,12.7425,-6.0603,-11.3234,-5.0577,-5.7328,-10.0811,-6.7297,-4.6348,-7.9108,-12.7165,-3.0925,-7.5863,-4.7615
107.0000,9.0960,7.1181,-18.0826,-14.1449,-7.8798,-4.6971,-8.5845,-11.1107,-2.1926,-21.4832,-1.4106,-1.6116,10.9276,-6.9939,-12.4873,-5.7616,-6.2993,-11.1223,-7.8144,-5.2625,-8.5006,-13.4244,-3.4883,-7.9587,-5.2938
108.0000,9.6376,7.8502,-18.9130,-16.5623,-8.4853,-5.4675,-9.3993,-11.6193,-2.9295,-22.4680,-1.9807,-1.2261,8.8539,-8.1434,-13.4303,-6.3404,-6.7875,-11.9470,-8.7393,-5.7602,-9.0302,-13.8706,-3.2723,-8.1994,-5.8960
109.0000,10.1825,8.4981,-19.3847,-18.3812,-8.9212,-6.0760,-10.1264,-12.0334,-3.6450,-23.3315,-2.3601,-0.6858,6.6148,-9.4208,-14.1642,-6.8055,-7.2309,-12.5623,-9.4975,-6.1560,-9.4999,-14.0614,-2.4385,-8.3594,-6.5806
110.0000,10.7531,9.0234,-19.5813,-19.6377,-9.2155,-6.5298,-10.7546,-12.3893,-4.3770,-24.0895,-2.5753,-0.0494,4.3321,-10.7234,-14.7124,-7.1785,-7.6673,-12.9882,-10.0946,-6.4852,-9.9137,-14.0250,-1.1032,-8.5076,-7.3471
111.0000,11.3281,9.3488,-19.5625,-20.4261,-9.3969,-6.8570,-11.2761,-12.7339,-5.1427,-24.7680,-2.6785,0.6020,2.1547,-11.9616,-15.1029,-7.4831,-8.1252,-13.2502,-10.5442,-6.7782,-10.2746,-13.8017,0.5162,-8.7049,-8.1725
112.0000,11.8529,9.3760,-19.3456,-20.8671,-9.4821,-7.0930,-11.6805,-13.1056,-5.9279,-25.3886,-2.7358,1.1790,0.2474,-13.0761,-15.3566,-7.7332,-8.6107,-13.3680,-10.8598,-7.0473,-10.5775,-13.4266,2.1520,-8.9765,-9.0019
113.0000,12.2636,9.0198,-18.8983,-21.0691,-9.4635,-7.2609,-11.9481,-13.5152,-6.6852,-25.9531,-2.8056,1.6085,-1.2278,-14.0394,-15.4750,-7.9215,-9.0974,-13.3440,-11.0430,-7.2752,-10.8023,-12.9104,3.5537,-9.2906,-9.7448
114.0000,12.5156,8.2451,-18.1439,-21.0943,-9.3012,-7.3538,-12.0426,-13.9311,-7.3405,-26.4332,-2.9134,1.8596,-2.1359,-14.8430,-15.4294,-8.0116,-9.5239,-13.1533,-11.0725,-7.4106,-10.9078,-12.2257,4.5501,-9.5513,-10.2797
115.0000,12.6057,7.0964,-16.9787,-20.9359,-8.9234,-7.3233,-11.9076,-14.2744,-7.8045,-26.7660,-3.0302,1.9636,-2.3938,-15.4748,-15.1574,-7.9361,-9.7974,-12.7412,-10.8976,-7.3695,-10.8303,-11.3036,5.0903,-9.6099,-10.4692
116.0000,12.5801,5.7089,-15.2976,-20.5129,-8.2351,-7.0798,-11.4683,-14.4264,-7.9863,-26.8578,-3.0640,2.0196,-1.9879,-15.8948,-14.5679,-7.6033,-9.8055,-12.0275,-10.4397,-7.0460,-10.4866,-10.0458,5.2505,-9.2932,-10.1827
117.0000,12.5263,4.2960,-13.0222,-19.6840,-7.1352,-6.5054,-10.6393,-14.2448,-7.8044,-26.5937,-2.8677,2.1827,-0.9829,-16.0191,-13.5551,-6.9097,-9.4314,-10.9200,-9.6022,-6.3281,-9.7835,-8.3489,5.2090,-8.4410,-9.3206
118.0000,12.5504,3.1169,-10.1248,-18.2775,-5.5384,-5.4762,-9.3384,-13.5870,-7.1942,-25.8518,-2.2665,2.6343,0.4845,-15.7188,-12.0196,-5.7583,-8.5718,-9.3335,-8.2879,-5.1169,-8.6306,-6.1356,5.1974,-6.9453,-7.8338
119.0000,12.7493,2.4301,-6.6438,-16.1305,-3.3969,-3.8899,-7.5034,-12.3352,-6.1108,-24.5190,-1.0965,3.5433,2.2245,-14.8367,-9.8911,-4.0766,-7.1526,-7.2106,-6.4208,-3.3458,-6.9561,-3.3850,5.4432,-4.7786,-5.7327
120.0000,13.1856,2.4457,-2.6848,-13.1291,-0.7167,-1.6910,-5.1100,-10.4178,-4.5309,-22.5079,0.7527,5.0260,4.0243,-13.2204,-7.1486,-1.8325,-5.1420,-4.5395,-3.9662,-0.9948,-4.7216,-0.1529,6.1223,-2.0061,-3.0842
121.0000,13.8727,3.2869,1.5909,-9.2404,2.4359,1.1122,-2.1851,-7.8252,-2.4550,-19.7738,3.3043,7.1150,5.6824,-10.7642,-3.8313,0.9564,-2.5574,-1.3641,-0.9449,1.9015,-1.9335,3.4262,7.3289,1.2230,0.0029
122.0000,14.7731,4.9681,5.9892,-4.5305,5.9379,4.4415,1.1869,-4.6178,0.0884,-16.3295,6.4778,9.7462,7.0407,-7.4498,-0.0392,4.2195,0.5325,2.2154,2.5609,5.2540,1.3502,7.1538,9.0695,4.7019,3.3956
123.0000,15.8082,7.3947,10.3115,0.8364,9.6240,8.1551,4.8667,-0.9257,3.0359,-12.2588,10.0959,12.7645,8.0078,-3.3751,4.0771,7.8379,4.0105,6.0519,6.4132,8.9258,5.0192,10.7993,11.2761,8.2026,6.9544
124.0000,16.8744,10.3809,14.3818,6.6152,13.3075,12.0632,8.6730,3.0582,6.2837,-7.7236,13.9121,15.9487,8.5677,1.2385,8.3341,11.6540,7.7191,9.9674,10.4312,12.7458,8.9170,14.1387,13.8278,11.5142,10.5417
125.0000,17.8603,13.6817,18.0654,12.5105,16.8030,15.9496,12.4012,7.0937,9.6852,-2.9626,17.6526,19.0473,8.7736,6.0651,12.5366,15.4845,11.4708,13.7738,14.4105,16.5246,12.8519,16.9915,16.5746,14.4721,14.0224
126.0000,18.6606,17.0301,21.2769,18.2141,19.9465,19.5947,15.8483,10.9143,13.0572,1.7246,21.0615,21.8170,8.7272,10.7188,16.4970,19.1359,15.0634,17.2918,18.1442,20.0721,16.6137,19.2473,19.3538,16.9738,17.2578
127.0000,19.1848,20.1738,23.9745,23.4407,22.6094,22.7971,18.8354,14.2555,16.1956,6.0067,23.9379,24.0573,8.5499,14.8165,20.0493,22.4206,18.2974,20.3664,21.4427,23.2144,19.9934,20.8743,22.0002,18.9776,20.0998
128.0000,19.3639,22.9055,26.1457,27.9569,24.7057,25.3909,21.2277,16.8861,18.9007,9.5647,26.1570,25.6336,8.3528,18.0470,23.0578,25.1727,20.9949,22.8770,24.1498,25.8087,22.8042,21.9113,24.3530,20.4892,22.3925
129.0000,19.1577,25.0820,27.7883,31.5986,26.1917,27.2603,22.9470,18.6418,21.0064,12.1429,27.6732,26.4881,8.2119,20.2314,25.4200,27.2635,23.0195,24.7416,26.1547,27.7552,24.9033,22.4452,26.2635,21.5405,23.9873
130.0000,18.5651,26.6327,28.8946,34.2748,27.0623,28.3488,23.9757,19.4520,22.4074,13.5968,28.5067,26.6384,8.1571,21.3607,27.0680,28.6151,24.2932,25.9182,27.3997,29.0056,26.2087,22.5824,27.6104,22.1693,24.7690
131.0000,17.6375,27.5566,29.4439,35.9599,27.3446,28.6652,24.3524,19.3560,23.0782,13.9256,28.7216,26.1686,8.1745,21.5985,27.9687,29.2103,24.8078,26.4027,27.8831,29.5665,26.7113,22.4218,28.3194,22.4059,24.6895
132.0000,16.4908,27.9090,29.4051,36.6788,27.0919,28.2830,24.1619,18.5013,23.0756,13.2791,28.4037,25.2135,8.2234,21.2480,28.1259,29.0962,24.6267,26.2277,27.6584,29.4979,26.4765,22.0364,28.3829,22.2693,23.7952
133.0000,15.3086,27.7816,28.7493,36.4872,26.3783,27.3326,23.5193,17.1207,22.5264,11.9317,27.6436,23.9411,8.2616,20.6857,27.5824,28.3792,23.8764,25.4589,26.8276,28.9048,25.6355,21.4668,27.8714,21.7716,22.2382
134.0000,14.3306,27.2783,27.4678,35.4538,25.2928,25.9853,22.5532,15.4906,21.5998,10.2280,26.5297,22.5320,8.2722,20.2764,26.4195,27.2105,22.7259,24.1908,25.5287,27.9220,24.3646,20.7249,26.9277,20.9279,20.2617
135.0000,13.8228,26.4920,25.5872,33.6484,23.9330,24.4285,21.3881,13.8779,20.4729,8.5085,25.1483,21.1590,8.2822,20.2883,24.7531,25.7634,21.3589,22.5397,23.9179,26.6951,22.8568,19.8049,25.7414,19.7653,18.1581
136.0000,14.0305,25.4874,23.1779,31.1353,22.3962,22.8362,20.1297,12.4858,19.2974,7.0340,23.5869,19.9651,8.3679,20.8290,22.7219,24.2042,19.9413,20.6320,22.1471,25.3575,21.2890,18.6955,24.5059,18.3268,16.2076
137.0000,15.1245,24.2945,20.3509,27.9758,20.7692,21.3398,18.8536,11.4131,18.1750,5.9279,21.9351,19.0439,8.6432,21.8175,20.4705,22.6654,18.5941,18.5905,20.3420,24.0107,19.7929,17.3892,23.3712,16.6676,14.6124
138.0000,17.1529,22.9161,17.2444,24.2355,19.1185,20.0064,17.5988,10.6370,17.1488,5.1534,20.2804,18.4250,9.2319,23.0037,18.1300,21.2249,17.3749,16.5206,18.5846,22.7102,18.4355,15.8858,22.4048,14.8465,13.4467
139.0000,20.0132,21.3471,14.0033,19.9957,17.4835,18.8313,16.3684,10.0272,16.2093,4.5328,18.6979,18.0687,10.2310,24.0283,15.8006,19.8989,16.2757,14.4983,16.9054,21.4621,17.2155,14.1922,21.5773,12.9142,12.6374
140.0000,23.4557,19.6025,10.7597,15.3645,15.8757,17.7483,15.1364,9.3867,15.3143,3.8054,17.2383,17.8752,11.6749,24.5131,13.5424,18.6504,15.2358,12.5664,15.2887,20.2321,16.0757,12.3203,20.7774,10.9066,11.9863
141.0000,27.1211,17.7451,7.6198,10.4850,14.2860,16.6576,13.8605,8.5117,14.4135,2.7097,15.9193,17.7071,13.5103,24.1561,11.3784,17.4118,14.1688,10.7389,13.6912,18.9647,14.9311,10.2878,19.8570,8.8443,11.2296
142.0000,30.6060,15.9019,4.6619,5.5377,12.6990,15.4639,12.5003,7.2543,13.4718,1.0673,14.7264,17.4237,15.5902,22.8092,9.3089,16.1169,12.9956,9.0141,12.0696,17.6099,13.7038,8.1227,18.6914,6.7423,10.1212
143.0000,33.5423,14.2621,1.9455,0.7344,11.1112,14.1162,11.0362,5.5702,12.4839,-1.1553,13.6250,16.9197,17.6925,20.5166,7.3337,14.7333,11.6762,7.3926,10.4103,16.1489,12.3567,5.8730,17.2361,4.6262,8.5164
144.0000,35.6697,13.0514,-0.4729,-3.6951,9.5484,12.6364,9.4859,3.5399,11.4770,-3.8253,12.5817,16.1583,19.5595,17.5047,5.4758,13.2849,10.2299,5.8955,8.7521,14.6133,10.9168,3.6172,15.5614,2.5493,6.4312
145.0000,36.8853,12.4860,-2.5253,-7.5236,8.0749,11.1291,7.9133,1.3548,10.5033,-6.6680,11.5884,15.1891,20.9513,14.1257,3.7966,11.8589,8.7400,4.5756,7.1941,13.0901,9.4796,1.4696,13.8511,0.6047,4.0595
146.0000,37.2558,12.7164,-4.1251,-10.5515,6.7925,9.7660,6.4272,-0.7254,9.6250,-9.3318,10.6797,14.1437,21.6990,10.7729,2.3976,10.5935,7.3398,3.5173,5.8848,11.7115,8.1945,-0.4218,12.3626,-1.0754,1.7395
147.0000,36.9913,13.7770,-5.1740,-12.6310,5.8254,8.7495,5.1681,-2.4339,8.8980,-11.4740,9.9365,13.2088,21.7460,7.7890,1.4048,9.6486,6.1850,2.8235,4.9938,10.6302,7.2327,-1.8905,11.3602,-2.3348,-0.1216
148.0000,36.3877,15.5576,-5.5811,-13.6862,5.2959,8.2654,4.2841,-3.5579,8.3607,-12.8432,9.4714,12.5814,21.1630,5.3967,0.9404,9.1677,5.4179,2.5923,4.6728,9.9865,6.7477,-2.7769,11.0422,-3.0205,-1.1466
149.0000,35.7550,17.8091,-5.2910,-13.7232,5.2956,8.4348,3.9023,-3.9842,8.0287,-13.3350,9.3989,12.4187,20.1327,3.6673,1.0890,9.2418,5.1348,2.8901,5.0165,9.8763,6.8377,-2.9591,11.4838,-3.0165,-1.0830
150.0000,35.3472,20.1878,-4.3090,-12.8281,5.8606,9.2833,4.1002,-3.7156,7.8976,-13.0048,9.7981,12.7957,18.9052,2.5361,1.8688,9.8858,5.3651,3.7286,6.0358,10.3270,7.5219,-2.3808,12.6157,-2.2745,0.1333
151.0000,35.3137,22.3303,-2.7163,-11.1517,6.9588,10.7334,4.8857,-2.8561,7.9500,-12.0368,10.6811,13.6842,17.7345,1.8566,3.2188,11.0336,6.0659,5.0542,7.6504,11.2912,8.7363,-1.0686,14.2453,-0.8308,2.3615
152.0000,35.6786,23.9411,-0.6646,-8.8824,8.4930,12.6241,6.1914,-1.5710,8.1631,-10.6805,11.9771,14.9577,16.8106,1.4724,5.0065,12.5546,7.1363,6.7541,9.7051,12.6567,10.3503,0.8679,16.1145,1.1943,5.2919
153.0000,36.3506,24.8701,1.6482,-6.2135,10.3197,14.7521,7.8843,-0.0362,8.5139,-9.1742,13.5412,16.4246,16.2065,1.2822,7.0556,14.2861,8.4426,8.6777,12.0052,14.2732,12.1998,3.2548,17.9748,3.6189,8.5227
154.0000,37.1558,25.1554,4.0189,-3.3095,12.2798,16.9215,9.7905,1.6081,8.9792,-7.6830,15.1860,17.8766,15.8531,1.2750,9.1867,16.0719,9.8508,10.6685,14.3616,15.9860,14.1253,5.8859,19.6556,6.2351,11.6570
155.0000,37.8816,25.0176,6.2829,-0.2820,14.2310,18.9882,11.7280,3.2840,9.5315,-6.2670,16.7277,19.1413,15.5528,1.5219,11.2572,17.7961,11.2539,12.5972,16.6312,17.6682,16.0061,8.5614,21.1032,8.8517,14.3904
156.0000,38.3193,24.8015,8.3499,2.8208,16.0737,20.8845,13.5404,4.9767,10.1349,-4.8910,18.0339,20.1214,15.0285,2.1287,13.1900,19.4014,12.5879,14.3853,18.7417,19.2423,17.7781,11.1212,22.3780,11.3290,16.5678
157.0000,38.2968,24.8793,10.2165,6.0075,17.7618,22.6187,15.1215,6.7107,10.7413,-3.4690,19.0554,20.8084,13.9987,3.1639,14.9792,20.8872,13.8317,16.0118,20.6927,20.6841,19.4322,13.4642,23.6107,13.5982,18.1952
158.0000,37.6973,25.5381,11.9530,9.3187,19.2958,24.2483,16.4252,8.5118,11.2931,-1.9274,19.8324,21.2687,12.2597,4.5905,16.6719,22.2883,14.9928,17.5012,22.5330,22.0102,20.9942,15.5492,24.9338,15.6578,19.4045
159.0000,36.4657,26.8852,13.6651,12.7912,20.7006,25.8379,17.4595,10.3683,11.7301,-0.2641,20.4711,21.6044,9.7552,6.2269,18.3298,23.6420,16.0837,18.8951,24.3208,23.2515,22.4931,17.3775,26.4100,17.5498,20.3868
160.0000,34.6074,28.7964,15.4412,16.4187,21.9955,27.4152,18.2645,12.2064,11.9995,1.4172,21.0960,21.9033,6.6130,7.7553,19.9845,24.9537,17.0972,20.2174,26.0809,24.4231,23.9280,18.9643,27.9842,19.3227,21.3134
161.0000,32.1836,30.9266,17.3024,20.1196,23.1656,28.9384,18.8845,13.8874,12.0665,2.9108,21.7940,22.1936,3.1393,8.7813,21.5993,26.1733,17.9897,21.4439,27.7713,25.4994,25.2463,20.3084,29.4742,20.9930,22.2693
162.0000,29.3063,32.7824,19.1695,23.7212,24.1456,30.2884,19.3408,15.2299,11.9188,3.9509,22.5674,22.4181,-0.2310,8.9291,23.0527,27.1901,18.6776,22.4870,29.2715,26.4034,26.3385,21.3715,30.6053,22.5166,23.2174
163.0000,26.1326,33.8400,20.8610,26.9658,24.8212,31.2860,19.6148,16.0475,11.5646,4.2787,23.3122,22.4383,-3.0175,7.9470,24.1498,27.8486,19.0488,23.2018,30.3974,27.0136,27.0536,22.0731,31.0780,23.7817,24.0017
164.0000,22.8547,33.6798,22.1228,29.5410,25.0491,31.7315,19.6464,16.1934,11.0236,3.7142,23.8317,22.0671,-4.7924,5.7889,24.6603,27.9814,18.9861,23.4130,30.9381,27.1873,27.2313,22.3037,30.6486,24.6240,24.3878
165.0000,19.6832,32.1001,22.6844,31.1274,24.6905,31.4550,19.3488,15.5956,10.3142,2.2115,23.8819,21.1217,-5.2702,2.6465,24.3735,27.4503,18.3965,22.9563,30.7071,26.7947,26.7403,21.9525,29.1986,24.8621,24.1259
166.0000,16.8224,29.1820,22.3252,31.4565,23.6490,30.3607,18.6344,14.2740,9.4411,-0.1205,23.2387,19.4822,-4.3691,-1.0806,23.1554,26.1828,17.2365,21.7230,29.5906,25.7527,25.5137,20.9409,26.7708,24.3431,23.0187
167.0000,14.4412,25.2850,20.9339,30.3639,21.9010,28.4565,17.4451,12.3352,8.3906,-3.0377,21.7657,17.1367,-2.2284,-4.8711,20.9898,24.1955,15.5282,19.6949,27.5817,24.0504,23.5711,19.2513,23.5653,22.9855,20.9772
168.0000,12.6449,20.9745,18.5429,27.8287,19.5112,25.8565,15.7772,9.9473,7.1357,-6.2133,19.4634,14.2020,0.8205,-8.2009,17.9941,21.5966,13.3606,16.9587,24.7897,21.7587,21.0205,16.9427,19.8949,20.8071,18.0480
169.0000,11.4572,16.8993,15.3281,23.9864,16.6270,22.7599,13.6923,7.3040,5.6504,-9.3088,16.4845,10.9108,4.3226,-10.6607,14.4016,18.5677,10.8759,13.6971,21.4227,19.0206,18.0419,14.1484,16.1170,17.9308,14.4103
170.0000,10.8190,13.6491,11.5749,19.1154,13.4546,19.4117,11.3129,4.5884,3.9305,-12.0413,13.1096,7.5695,7.7909,-12.0402,10.5177,15.3302,8.2450,10.1573,17.7487,16.0269,14.8547,11.0560,12.5610,14.5655,10.3432
171.0000,10.6056,11.6281,7.6183,13.5965,10.2217,16.0553,8.8011,1.9464,2.0117,-14.2316,9.6888,4.4982,10.8004,-12.3562,6.6600,12.1057,5.6387,6.6051,14.0455,12.9813,11.6794,7.8760,9.4712,10.9680,6.1755
172.0000,10.6595,10.9743,3.7756,7.8554,7.1372,12.8918,6.3270,-0.5255,-0.0204,-15.8204,6.5660,1.9662,13.0617,-11.8198,3.0997,9.0790,3.2008,3.2771,10.5526,10.0658,8.7026,4.8074,6.9775,7.3952,2.2287
173.0000,10.8296,11.5437,0.2885,2.2997,4.3578,10.0529,4.0366,-2.7781,-2.0361,-16.8535,4.0062,0.1411,14.4617,-10.7567,0.0178,6.3739,1.0296,0.3431,7.4374,7.4135,6.0518,2.0081,5.0977,4.0596,-1.2319
174.0000,11.0040,12.9577,-2.7105,-2.7361,1.9692,7.5938,2.0246,-4.7973,-3.8830,-17.4461,2.1446,-0.9378,15.0627,-9.5086,-2.5130,4.0447,-0.8300,-2.1147,4.7801,5.0949,3.7856,-0.4219,3.7643,1.0973,-4.0318
175.0000,11.1273,14.7011,-5.2004,-7.0271,-0.0164,5.5043,0.3227,-6.5899,-5.4181,-17.7390,0.9712,-1.3568,15.0646,-8.3461,-4.5183,2.0835,-2.3824,-4.0995,2.5815,3.1181,1.8990,-2.4431,2.8628,-1.4428,-6.1011
176.0000,11.1955,16.2414,-7.2445,-10.4691,-1.6453,3.7308,-1.0975,-8.1710,-6.5433,-17.8617,0.3527,-1.2974,14.7418,-7.4192,-6.0907,0.4391,-3.6694,-5.6795,0.7852,1.4435,0.3390,-4.0667,2.2699,-3.5899,-7.4691
177.0000,11.2330,17.1423,-8.9451,-13.0644,-2.9977,2.2046,-2.3066,-9.5587,-7.2321,-17.9110,0.0829,-0.9892,14.3710,-6.7557,-7.3471,-0.9591,-4.7534,-6.9555,-0.6905,0.0043,-0.9717,-5.3364,1.8801,-5.4245,-8.2436
178.0000,11.2587,17.1429,-10.3933,-14.8870,-4.1592,0.8652,-3.3905,-10.7726,-7.5385,-17.9475,-0.0522,-0.6562,14.1682,-6.2995,-8.3867,-2.1771,-5.6991,-8.0257,-1.9230,-1.2686,-2.1124,-6.3076,1.6183,-7.0436,-8.5796
179.0000,11.2574,16.1907,-11.6294,-16.0385,-5.1953,-0.3225,-4.4221,-11.8331,-7.5832,-18.0027,-0.2147,-0.4690,14.2469,-5.9690,-9.2622,-3.2591,-6.5581,-8.9563,-2.9622,-2.4266,-3.1437,-7.0297,1.4417,-8.5260,-8.6446
180.0000,11.1673,14.4257,-12.6246,-16.6064,-6.1346,-1.3611,-5.4378,-12.7579,-7.5201,-18.0895,-0.4750,-0.5134,14.6053,-5.7081,-9.9682,-4.2166,-7.3569,-9.7648,-3.8194,-3.4892,-4.0943,-7.5340,1.3364,-9.9069,-8.5845
181.0000,10.8928,12.1266,-13.2856,-16.6343,-6.9621,-2.2215,-6.4250,-13.5527,-7.4899,-18.2058,-0.8009,-0.7779,15.1412,-5.5085,-10.4480,-5.0263,-8.0902,-10.4166,-4.4670,-4.4377,-4.9532,-7.8275,1.3147,-11.1655,-8.4958
182.0000,10.3390,9.6377,-13.4807,-16.1138,-7.6226,-2.8480,-7.3223,-14.1973,-7.5756,-18.3290,-1.0751,-1.1613,15.6881,-5.3925,-10.6131,-5.6335,-8.7186,-10.8349,-4.8473,-5.2176,-5.6695,-7.8928,1.4152,-12.2280,-8.4080
183.0000,9.4581,7.2968,-13.0771,-14.9972,-8.0314,-3.1675,-8.0310,-14.6338,-7.7722,-18.4033,-1.1342,-1.4966,16.0598,-5.3672,-10.3689,-5.9608,-9.1716,-10.9194,-4.8854,-5.7467,-6.1584,-7.6922,1.7049,-12.9829,-8.2787
184.0000,8.2906,5.3796,-11.9790,-13.2285,-8.0902,-3.0989,-8.4350,-14.7622,-7.9811,-18.3282,-0.8164,-1.5851,16.0931,-5.3685,-9.6391,-5.9195,-9.3562,-10.5689,-4.5053,-5.9284,-6.3126,-7.1742,2.2755,-13.3049,-8.0029
185.0000,6.9844,4.0689,-10.1569,-10.7826,-7.7057,-2.5654,-8.4243,-14.4503,-8.0321,-17.9583,-0.0045,-1.2346,15.6791,-5.2256,-8.3834,-5.4250,-9.1704,-9.7036,-3.6447,-5.6685,-6.0206,-6.2833,3.2311,-13.0815,-7.4365
186.0000,5.7804,3.4491,-7.6621,-7.7006,-6.8076,-1.5079,-7.9174,-13.5597,-7.7285,-17.1227,1.3449,-0.2960,14.7768,-4.6670,-6.6074,-4.4135,-8.5223,-8.2838,-2.2694,-4.8933,-5.1881,-4.9727,4.6629,-12.2372,-6.4301
187.0000,4.9640,3.5175,-4.6246,-4.1113,-5.3650,0.0988,-6.8792,-11.9848,-6.9033,-15.6628,3.1913,1.3063,13.4103,-3.3762,-4.3651,-2.8594,-7.3514,-6.3229,-0.3856,-3.5674,-3.7622,-3.2193,6.6166,-10.7525,-4.8669
188.0000,4.7940,4.2035,-1.2373,-0.2298,-3.4003,2.2303,-5.3314,-9.6941,-5.4718,-13.4832,5.4191,3.5552,11.6546,-1.0880,-1.7554,-0.7920,-5.6491,-3.8938,1.9503,-1.7091,-1.7530,-1.0395,9.0587,-8.6732,-2.6978
189.0000,5.4269,5.3860,2.2678,3.6677,-0.9957,4.8005,-3.3548,-6.7626,-3.4646,-10.5991,7.8586,6.3341,9.6144,2.3052,1.0840,1.6953,-3.4744,-1.1278,4.6269,0.6012,0.7523,1.4975,11.8576,-6.1114,0.0357
190.0000,6.8622,6.9058,5.6477,7.2890,1.7071,7.6580,-1.0837,-3.3842,-1.0333,-7.1658,10.3150,9.4358,7.4050,6.6710,3.9857,4.4442,-0.9583,1.7951,7.4808,3.2201,3.5876,4.2638,14.7862,-3.2362,3.1958
191.0000,8.9245,8.5715,8.6745,10.3797,4.5177,10.5941,1.3078,0.1446,1.5737,-3.4761,12.5961,12.5867,5.1387,11.6127,6.7649,7.2436,1.7045,4.6630,10.3087,5.9527,6.5218,7.0771,17.5530,-0.2559,6.5621
192.0000,11.2927,10.1656,11.1582,12.7720,7.2176,13.3650,3.6250,3.4668,4.0598,0.0788,14.5355,15.4829,2.9191,16.5183,9.2354,9.8541,4.2781,7.2568,12.8895,8.5736,9.2868,9.7199,19.8555,2.6061,9.8638
193.0000,13.5680,11.4566,12.9631,14.4165,9.5884,15.7243,5.6751,6.2249,6.1389,3.0777,16.0087,17.8342,0.8418,20.6788,11.2286,12.0417,6.5186,9.3779,15.0138,10.8571,11.6173,11.9685,21.4447,5.1385,12.8203
194.0000,15.3650,12.2208,14.0181,15.3853,11.4439,17.4601,7.2912,8.1247,7.5897,5.1511,16.9418,19.4084,-1.0026,23.4452,12.6146,13.6140,8.2109,10.8761,16.5147,12.6091,13.2911,13.6300,22.1816,7.1680,15.1844
195.0000,16.3992,12.2746,14.3209,15.8459,12.6572,18.4275,8.3527,8.9857,8.2934,6.0559,17.3136,20.0665,-2.5270,24.3829,13.3205,14.4499,9.2030,11.6709,17.2934,13.6958,14.1646,14.5759,22.0678,8.5798,16.7749
196.0000,16.5469,11.5124,13.9331,16.0096,13.1790,18.5692,8.7989,8.7660,8.2449,5.7207,17.1514,19.7821,-3.6498,23.3778,13.3409,14.5168,9.4271,11.7612,17.3329,14.0614,14.1912,14.7645,21.2418,9.3282,17.4943
197.0000,15.8608,9.9390,12.9685,16.0684,13.0404,17.9178,8.6340,7.5561,7.5387,4.2523,16.5223,18.6409,-4.3036,20.6627,12.7375,13.8692,8.9047,11.2202,16.6937,13.7310,13.4213,14.2459,19.9371,9.4341,17.3292
198.0000,14.5396,7.6886,11.5738,16.1351,12.3387,16.5791,7.9205,5.5444,6.3354,1.8999,15.5202,16.8188,-4.4468,16.7557,11.6244,12.6289,7.7344,10.1763,15.4947,12.7978,11.9818,13.1452,18.4175,8.9718,16.3354
199.0000,12.8616,5.0194,9.9045,16.2047,11.2119,14.7024,6.7635,2.9671,4.8192,-1.0087,14.2502,14.5453,-4.0752,12.3288,10.1434,10.9535,6.0652,8.7833,13.8810,11.3983,10.0430,11.6298,16.9048,8.0457,14.6156
200.0000,11.1042,2.2823,8.1008,16.1477,9.8052,12.4458,5.2888,0.0563,3.1600,-4.1420,12.8118,12.0605,-3.2292,8.0454,8.4339,9.0008,4.0647,7.1874,11.9900,9.6824,7.7811,9.8686,15.5240,6.7648,12.2978
