,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,EMG1,EMG2,IO,EMG3,EMG4,LShankACCX,LShankACCY,LShankACCZ,LShankGYROX,LShankGYROY,LShankGYROZ,NC,RShankACCX,RShankACCY,RShankACCZ,RShankGYROX,RShankGYROY,RShankGYROZ,NC,WaistACCX,WaistACCY,WaistACCZ,WaistGYROX,WaistGYROY,WaistGYROZ,NC,ArmACCX,ArmACCY,ArmACCZ,ArmGYROX,ArmGYROY,ArmGYROZ,SC
170,09:30:34.340,37.5855,37.118,31.2763,25.4787,34.5491,37.52,29.0533,31.8752,-25.8143,55.0566,32.2267,26.9576,18.9947,23.9508,35.8035,27.1784,36.7372,35.7708,21.258,28.3651,-68.9919,31.8419,29.5547,24.5975,16.7516,2884.5,-2280.0,-25.0,-5441.5,2951.0,7776.0,-786.0,-3463.9999999999995,-111.0,-10.999999999999998,-3.0000000000000004,76.99999999999999,7776.0,-786.0,-3463.9999999999995,-111.0,-10.999999999999998,-3.0000000000000004,76.99999999999999,-671.0000000000002,5304.0,5943.0,49.00000000000001,49.00000000000001,10.999999999999998,1624.0,-671.0000000000002,5304.0,5943.0,49.00000000000001,49.00000000000001,10.999999999999998,1624.0
171,09:30:34.342,38.93,37.8808,33.5177,26.2006,35.5174,39.2214,30.0873,34.5219,-26.8507,59.1286,33.52,27.9329,20.0906,24.8205,38.344,28.5795,38.8991,38.399,22.2431,30.164,-69.3869,31.879,29.4306,24.9683,17.9843,2882.0,-2654.0,-23.0,-5508.0,2937.0,7772.736180405021,-782.2056728875875,-3464.1717726281045,-111.22101989588565,-10.72510399691538,-2.6382276821116504,76.99999999999999,7772.736180405021,-782.2056728875875,-3464.1717726281045,-111.22101989588565,-10.72510399691538,-2.6382276821116504,76.99999999999999,-671.3689817531231,5301.61290884057,5949.333445058324,49.44336610023903,49.18283334204809,11.235599118630198,1623.9014742564282,-671.3689817531231,5301.61290884057,5949.333445058324,49.44336610023903,49.18283334204809,11.235599118630198,1623.9014742564282
172,09:30:34.344,38.5384,36.6003,34.0378,25.152,34.9823,39.3415,29.8101,36.0175,-28.6802,63.1059,33.0914,27.4098,20.5559,24.3862,39.0669,28.2642,39.5896,39.1074,21.6825,30.5596,-71.7741,30.5908,27.2863,24.2156,18.9828,2899.0,-3149.5,-21.5,-5538.5,2931.0,7768.222519238328,-776.2183786611284,-3464.5181844836798,-111.60871918866418,-10.42728945154098,-2.317028714199782,77.0,7768.222519238328,-776.2183786611284,-3464.5181844836798,-111.60871918866418,-10.42728945154098,-2.317028714199782,77.0,-672.1865357458239,5300.559833798966,5960.639139040819,49.90908732603782,49.15603717891904,11.457254235535904,1623.886427155399,-672.1865357458239,5300.559833798966,5960.639139040819,49.90908732603782,49.15603717891904,11.457254235535904,1623.886427155399
173,09:30:34.346,36.9969,33.9334,33.0682,22.9161,33.267,38.3684,28.7421,36.8132,-30.5652,67.8258,31.4659,25.9144,20.8676,22.9616,38.4488,26.5903,39.5054,38.1679,20.1954,30.1393,-75.7817,28.0731,24.1498,22.4434,20.3355,2923.0,-3604.0,-20.0,-5528.0,2927.0,7763.640767869126,-769.4282479908791,-3465.3787100252025,-111.98590853349968,-10.166922907709026,-2.0767159052322115,77.00000000000001,7763.640767869126,-769.4282479908791,-3465.3787100252025,-111.98590853349968,-10.166922907709026,-2.0767159052322115,77.00000000000001,-673.2195988619628,5301.000304337078,5973.3781104941445,50.55312550171684,49.03782434476603,11.561109793126429,1623.9206429261549,-673.2195988619628,5301.000304337078,5973.3781104941445,50.55312550171684,49.03782434476603,11.561109793126429,1623.9206429261549
174,09:30:34.348,34.8669,30.7855,31.1011,20.1551,30.6956,36.8298,27.4602,37.3966,-32.2149,73.6431,29.2203,23.9465,21.1483,21.8293,37.0389,23.9747,39.286,36.0825,18.4006,29.3533,-80.9038,24.5883,20.9882,20.1019,22.019,2943.0,-4256.5,-18.5,-5476.5,2930.5,7760.172677666613,-763.2254115470836,-3467.0928237111502,-112.17539858555683,-10.004370909251293,-1.9576020641763523,76.99999999999999,7760.172677666613,-763.2254115470836,-3467.0928237111502,-112.17539858555683,-10.004370909251293,-1.9576020641763523,76.99999999999999,-674.2351079854013,5303.093849916794,5984.011387964984,51.5314424515977,48.94640767374199,11.443310233811262,1623.969905797941,-674.2351079854013,5303.093849916794,5984.011387964984,51.5314424515977,48.94640767374199,11.443310233811262,1623.969905797941
175,09:30:34.350,32.108,27.5015,28.2727,17.0047,27.2877,34.6903,26.0865,37.7031,-34.1005,80.0875,26.4856,21.5449,20.6417,22.0254,34.8185,20.5084,38.9306,32.9844,16.2174,28.039,-87.0057,20.3369,17.8725,17.7275,23.0574,2952.0,-4539.5,-17.0,-5406.0,2935.0,7759.0,-759.0,-3470.0,-112.0,-10.0,-2.0,76.99999999999999,7759.0,-759.0,-3470.0,-112.0,-10.0,-2.0,76.99999999999999,-675.0,5307.0,5988.999999999999,53.0,49.00000000000001,10.999999999999998,1624.0,-675.0,5307.0,5988.999999999999,53.0,49.00000000000001,10.999999999999998,1624.0
176,09:30:34.352,28.347,23.8183,24.3419,13.2226,22.9785,31.5597,24.3214,37.2671,-36.8991,86.1382,23.0879,18.5124,18.121,23.3112,31.3997,16.1248,38.003,28.7136,13.0828,25.7406,-94.2123,15.4755,14.2634,15.6769,22.3952,2942.5,-4709.5,-15.5,-5338.5,2937.5,7760.897053457467,-757.7406329064827,-3474.229205937955,-111.35093902848324,-10.194467197179508,-2.227857604501444,76.99999999999999,7760.897053457467,-757.7406329064827,-3474.229205937955,-111.35093902848324,-10.194467197179508,-2.227857604501444,76.99999999999999,-675.345947834616,5312.771857255512,5985.937702523695,55.04151948667764,49.28016979140615,10.173196780518907,1623.9873866496732,-675.345947834616,5312.771857255512,5985.937702523695,55.04151948667764,49.28016979140615,10.173196780518907,1623.9873866496732
177,09:30:34.354,23.6003,19.4772,19.1833,8.7904,17.9913,27.3709,21.841,35.8336,-40.7621,90.698,19.0243,14.9229,12.9943,24.3662,26.7084,10.9929,36.235,23.3467,8.758,22.3493,-102.428,10.2879,9.976,13.9172,20.0355,2915.5,-4817.0,-13.0,-5297.5,2937.0,7765.00842550312,-758.8298853698257,-3479.067378922112,-110.39310430862064,-10.549591411583448,-2.599663100801185,77.0,7765.00842550312,-758.8298853698257,-3479.067378922112,-110.39310430862064,-10.549591411583448,-2.599663100801185,77.0,-675.3635685980885,5320.03681717984,5976.949160971889,57.4457603131076,49.72190805067836,9.08841124986451,1623.9512344166865,-675.3635685980885,5320.03681717984,5976.949160971889,57.4457603131076,49.72190805067836,9.08841124986451,1623.9512344166865
178,09:30:34.356,18.5498,14.7044,13.1447,4.1828,12.8356,22.6542,18.5625,33.6176,-45.2502,92.747,14.6637,11.225,6.0428,23.9266,21.289,5.5938,33.7797,17.4481,3.7538,18.2758,-111.1336,5.1944,5.6393,11.9847,17.0472,2882.0,-4816.0,-10.5,-5294.0,2928.0,7770.071270820035,-761.2488213799261,-3483.5909489372893,-109.35980007451704,-11.007482027397405,-3.057539794849979,77.00000000000001,7770.071270820035,-761.2488213799261,-3483.5909489372893,-109.35980007451704,-11.007482027397405,-3.057539794849979,77.00000000000001,-675.208215444253,5328.315848476404,5965.291768158241,59.929241396197526,50.22356141424724,7.917027328951244,1623.921388858863,-675.208215444253,5328.315848476404,5965.291768158241,59.929241396197526,50.22356141424724,7.917027328951244,1623.921388858863
179,09:30:34.358,14.0713,10.0867,6.9085,0.0299,7.9561,18.1172,14.6303,30.9626,-49.864,91.2981,10.5168,7.851,-0.9556,21.7626,15.9472,0.4157,30.9586,11.7605,-1.0596,14.0548,-119.6595,0.5611,2.1564,9.2865,14.3681,2849.5,-4713.0,-9.0,-5316.5,2913.5,7774.822744091301,-763.9785049266852,-3486.876345968312,-108.4843305602752,-11.5102484288078,-3.543610992599401,76.99999999999999,7774.822744091301,-763.9785049266852,-3486.876345968312,-108.4843305602752,-11.5102484288078,-3.543610992599401,76.99999999999999,-675.0352415269451,5337.12991984865,5954.222916896391,62.2084816528594,50.683476518544296,6.8304289386914725,1623.9276955340267,-675.0352415269451,5337.12991984865,5954.222916896391,62.2084816528594,50.683476518544296,6.8304289386914725,1623.9276955340267
180,09:30:34.360,10.6284,6.1734,1.1661,-3.3054,3.5641,14.1339,10.3842,27.9937,-54.3526,85.7328,6.981,4.9139,-6.3352,18.7722,11.275,-4.287,28.0205,6.8048,-5.1053,10.0182,-127.4967,-3.3758,-0.113,5.7017,11.8577,2828.5,-4551.5,-8.5,-5354.5,2896.0,7777.999999999998,-766.0,-3488.0,-108.00000000000004,-12.0,-4.0,76.99999999999999,7777.999999999998,-766.0,-3488.0,-108.00000000000004,-12.0,-4.0,76.99999999999999,-675.0000000000001,5346.0,5947.0,64.0,51.0,6.0,1623.9999999999998,-675.0000000000001,5346.0,5947.0,64.0,51.0,6.0,1623.9999999999998
181,09:30:34.362,8.2417,3.3554,-3.4584,-5.6868,-0.0825,10.7873,6.4575,24.8142,-58.3913,76.5873,4.3985,2.4421,-9.3331,16.365,7.6271,-8.3531,25.3047,2.8985,-8.2493,6.4911,-134.239,-6.3035,-1.4515,2.0016,8.7992,2827.0,-4339.5,-7.5,-5387.0,2882.0,7778.675605765107,-766.5597954864807,-3486.375403620078,-108.07122399018084,-12.42502721436686,-4.3783418998828525,76.99999999999999,7778.675605765107,-766.5597954864807,-3486.375403620078,-108.07122399018084,-12.42502721436686,-4.3783418998828525,76.99999999999999,-675.1832269084136,5354.443662137385,5945.8757448468905,65.09455595305275,51.0964874923277,5.551613759293264,1624.15697914488,-675.1832269084136,5354.443662137385,5945.8757448468905,65.09455595305275,51.0964874923277,5.551613759293264,1624.15697914488
182,09:30:34.364,6.9478,2.0158,-6.3141,-6.8692,-2.3825,8.2979,3.7262,21.9177,-61.2247,65.9666,3.2187,0.8069,-10.0099,15.6959,5.3879,-11.45,23.4744,0.4295,-10.4287,4.1313,-139.3634,-7.6727,-2.1328,-0.4621,5.2259,2839.0,-3840.5,-5.5,-5400.0,2873.0,7777.263778749197,-765.9660798595687,-3482.764299827879,-108.5868635768518,-12.758344902125984,-4.66831888259623,77.0,7777.263778749197,-765.9660798595687,-3482.764299827879,-108.5868635768518,-12.758344902125984,-4.66831888259623,77.0,-675.367189861823,5361.964897481693,5949.084217071612,65.57987142153667,50.99633061836831,5.429100765004032,1624.3726351778566,-675.367189861823,5361.964897481693,5949.084217071612,65.57987142153667,50.99633061836831,5.429100765004032,1624.3726351778566
183,09:30:34.366,7.018,2.4712,-6.8995,-6.4994,-2.6682,7.1142,2.8305,20.0448,-62.0509,56.7501,3.8294,0.6358,-8.7427,17.0779,4.9297,-13.1597,23.233,-0.1973,-11.4296,3.7123,-142.3592,-7.0149,-1.9371,-0.7568,2.3254,2860.5,-3389.5,-3.0,-5387.5,2868.5,7774.5141488507315,-764.7924664894173,-3478.265494225644,-109.3668911684319,-12.979148982701568,-4.869124915368089,77.00000000000001,7774.5141488507315,-764.7924664894173,-3478.265494225644,-109.3668911684319,-12.979148982701568,-4.869124915368089,77.00000000000001,-675.2595393610254,5368.064301757307,5953.854816872887,65.61790891349423,50.74792999824519,5.53078089106809,1624.6098016383933,-675.2595393610254,5368.064301757307,5953.854816872887,65.61790891349423,50.74792999824519,5.53078089106809,1624.6098016383933
184,09:30:34.368,8.5513,4.5442,-5.3665,-4.6264,-0.948,7.4042,3.5539,19.4069,-60.9498,50.9325,6.0772,2.1211,-6.0147,19.7109,6.1317,-13.4347,24.5934,0.9268,-11.2175,5.3534,-143.2508,-4.5736,-0.5027,0.7699,1.2452,2877.0,-3299.5,0.0,-5353.0,2869.5,7771.176345968176,-763.6125687461767,-3473.9777924156037,-110.2312791733417,-13.066635375518166,-4.979953965426705,76.99999999999999,7771.176345968176,-763.6125687461767,-3473.9777924156037,-110.2312791733417,-13.066635375518166,-4.979953965426705,76.99999999999999,-674.5679259068182,5372.242470688615,5957.416944449441,65.37063093696784,50.39968625208124,5.754974011421491,1624.8313120659532,-674.5679259068182,5372.242470688615,5957.416944449441,65.37063093696784,50.39968625208124,5.754974011421491,1624.8313120659532
185,09:30:34.370,10.9335,7.2766,-2.7915,-2.1091,1.7134,8.5604,4.7448,19.1711,-59.2573,48.5466,9.0384,4.4921,-2.5817,21.9278,8.0601,-12.8856,26.52,2.8556,-10.3908,8.0466,-142.9148,-1.5086,1.9195,2.6322,1.6455,2884.0,-3648.5,2.5,-5308.0,2875.5,7768.000000000001,-762.9999999999999,-3471.0,-110.99999999999996,-12.999999999999998,-4.999999999999999,76.99999999999999,7768.000000000001,-762.9999999999999,-3471.0,-110.99999999999996,-12.999999999999998,-4.999999999999999,76.99999999999999,-673.0,5374.000000000001,5957.0,65.0,49.99999999999999,5.999999999999998,1625.0,-673.0,5374.000000000001,5957.0,65.0,49.99999999999999,5.999999999999998,1625.0
186,09:30:34.372,12.9389,9.3343,-0.6935,-0.2696,3.7638,9.4362,5.0474,17.9904,-58.723,48.2245,11.468,6.3874,0.5414,22.0705,9.3878,-12.4629,27.5468,4.193,-10.0437,10.1758,-142.6679,0.769,4.2963,3.3105,1.7849,2871.5,-4285.5,5.5,-5272.0,2877.5,7765.544523482095,-763.3961851475948,-3470.1091795817315,-111.52416501079352,-12.777423945353393,-4.930774795967492,76.99999999999999,7765.544523482095,-763.3961851475948,-3470.1091795817315,-111.52416501079352,-12.777423945353393,-4.930774795967492,76.99999999999999,-670.4091445317293,5373.061494194956,5950.8393180887415,64.63625670111246,49.58988023928303,6.180348182307596,1625.0886967708072,-670.4091445317293,5373.061494194956,5950.8393180887415,64.63625670111246,49.58988023928303,6.180348182307596,1625.0886967708072
187,09:30:34.374,13.5421,9.8916,-0.0789,0.0212,4.2498,9.1924,3.8434,15.1682,-60.155,48.8135,12.6148,6.872,2.586,19.567,9.2918,-12.7747,26.9142,4.0339,-10.9952,10.6564,-143.398,1.6032,5.5273,2.3194,0.1701,2850.0,-4588.0,7.0,-5247.5,2877.5,7763.608459500089,-764.7137951918988,-3470.795421766367,-111.77944138397292,-12.473028979913176,-4.783061368814449,77.0,7763.608459500089,-764.7137951918988,-3470.795421766367,-111.77944138397292,-12.473028979913176,-4.783061368814449,77.0,-667.2316719546188,5370.047592893403,5941.193970741661,64.28275400074712,49.1807694758481,6.27518569011887,1625.110224871888,-667.2316719546188,5370.047592893403,5941.193970741661,64.28275400074712,49.1807694758481,6.27518569011887,1625.110224871888
188,09:30:34.376,12.67,9.1534,-0.8847,-1.0649,3.3827,7.8872,1.5252,11.2299,-62.9082,50.37,12.6351,6.0845,3.5642,15.3468,7.9615,-13.7115,25.1142,2.5455,-13.1372,9.6121,-145.0572,1.4341,5.3058,0.2918,-3.0409,2819.5,-4462.0,8.5,-5243.5,2869.0,7761.800133777036,-766.7333126624044,-3472.227074160134,-111.77263525175552,-12.179922041796418,-4.5699605436777615,77.00000000000001,7761.800133777036,-766.7333126624044,-3472.227074160134,-111.77263525175552,-12.179922041796418,-4.5699605436777615,77.00000000000001,-664.0496271116453,5365.802944494375,5931.328964350215,63.911122949825696,48.77671859277184,6.279849106776343,1625.0874045875648,-664.0496271116453,5365.802944494375,5931.328964350215,63.911122949825696,48.77671859277184,6.279849106776343,1625.0874045875648
189,09:30:34.378,11.154,8.0081,-2.3111,-2.6087,2.0892,6.2358,-1.0745,7.3152,-65.6788,53.5657,12.2418,4.9026,4.1403,11.1372,6.2479,-14.7013,23.3246,0.65,-15.5766,8.0089,-146.9524,1.152,4.2524,-1.8377,-6.3644,2791.5,-4366.0,10.0,-5253.0,2856.5,7759.727872035986,-769.2352200886078,-3473.572484369269,-111.51055274635868,-11.991210069119685,-4.304573145693931,76.99999999999999,7759.727872035986,-769.2352200886078,-3473.572484369269,-111.51055274635868,-11.991210069119685,-4.304573145693931,76.99999999999999,-661.44505484578,5361.172197396895,5924.509305305844,63.49299459926931,48.38177847313019,6.189675015622517,1625.043056202161,-661.44505484578,5361.172197396895,5924.509305305844,63.49299459926931,48.38177847313019,6.189675015622517,1625.043056202161
190,09:30:34.380,9.9981,7.2419,-3.5992,-3.7357,1.1265,4.9092,-3.4039,4.1585,-67.663,58.3151,12.0255,4.0943,4.8604,8.2264,4.9122,-15.2319,22.3855,-0.7834,-17.3897,6.7772,-148.4158,1.231,3.3164,-3.6008,-8.4977,2774.5,-4309.5,11.0,-5267.0,2841.0,7757.0,-771.9999999999999,-3474.0,-111.0,-12.000000000000002,-4.000000000000001,76.99999999999999,7757.0,-771.9999999999999,-3474.0,-111.0,-12.000000000000002,-4.000000000000001,76.99999999999999,-660.0,5357.0,5924.0,63.0,47.99999999999999,6.0,1624.9999999999995,-660.0,5357.0,5924.0,63.0,47.99999999999999,6.0,1624.9999999999995
191,09:30:34.382,9.7211,7.1297,-4.4439,-4.0787,0.6788,4.1611,-5.3422,1.8105,-68.8749,63.2595,12.1341,3.8792,5.5579,6.8277,4.254,-15.0937,22.3593,-1.4098,-18.202,6.3359,-149.1398,1.5782,3.1568,-5.0025,-9.2359,2772.0,-4309.0,12.5,-5274.5,2827.5,7753.394300306502,-774.783463923141,-3472.9158780529933,-110.27211596664516,-12.265277004219472,-3.666558916247072,76.99999999999999,7753.394300306502,-774.783463923141,-3472.9158780529933,-110.27211596664516,-12.265277004219472,-3.666558916247072,76.99999999999999,-660.1081949646666,5353.966361082791,5931.894982798137,62.40841724249708,47.64799155053969,5.71899351147634,1624.9762337718907,-660.1081949646666,5353.966361082791,5931.894982798137,62.40841724249708,47.64799155053969,5.71899351147634,1624.9762337718907
192,09:30:34.384,10.2766,7.6298,-4.8152,-3.6442,0.6402,4.0055,-6.8507,0.2146,-69.527,66.7129,12.4611,4.1617,5.6042,6.5158,4.2965,-14.2697,22.9139,-1.2709,-18.132,6.7532,-149.0155,2.0708,3.9725,-6.03,-9.0198,2782.5,-4364.0,14.0,-5272.0,2818.0,7749.366383250434,-777.242739372839,-3470.6780131066525,-109.4553708872566,-12.709539178221098,-3.303435642145578,77.0,7749.366383250434,-777.242739372839,-3470.6780131066525,-109.4553708872566,-12.709539178221098,-3.303435642145578,77.0,-661.4101223196965,5352.09273094469,5945.603899961731,61.71311257547397,47.39259147823832,5.40615647452044,1624.9704653345916,-661.4101223196965,5352.09273094469,5945.603899961731,61.71311257547397,47.39259147823832,5.40615647452044,1624.9704653345916
193,09:30:34.386,11.3458,8.6601,-4.6909,-2.5566,0.9769,4.447,-7.7765,-0.3514,-69.4601,67.9936,12.896,4.85,4.6957,7.0327,5.0187,-12.8592,23.8244,-0.5027,-17.4087,7.9983,-147.9422,2.9021,5.559,-6.4488,-8.1071,2798.5,-4441.5,16.0,-5258.0,2815.5,7745.54131604112,-779.0102828609655,-3467.882209133817,-108.7025678245458,-13.221162850112718,-2.907032909920728,77.00000000000001,7745.54131604112,-779.0102828609655,-3467.882209133817,-108.7025678245458,-13.221162850112718,-2.907032909920728,77.00000000000001,-663.3579521923921,5351.235920265194,5961.365325726249,60.91359928720271,47.31319563066717,5.133822681826516,1624.976580011347,-663.3579521923921,5351.235920265194,5961.365325726249,60.91359928720271,47.31319563066717,5.133822681826516,1624.976580011347
194,09:30:34.388,12.5299,10.0001,-4.152,-1.1276,1.6394,5.3339,-8.1201,0.3077,-68.3803,67.6521,13.2689,5.738,3.2316,8.4501,6.2385,-11.2448,24.9383,0.6573,-16.2242,9.8381,-145.9815,4.2078,7.2619,-6.1664,-6.5993,2812.0,-4509.0,18.0,-5236.0,2814.0,7742.544165887868,-779.718550899395,-3465.124270107319,-108.16650984122307,-13.688524348003105,-2.4737534517970454,76.99999999999999,7742.544165887868,-779.718550899395,-3465.124270107319,-108.16650984122307,-13.688524348003105,-2.4737534517970454,76.99999999999999,-665.4038547100592,5351.252739723798,5975.417834327182,60.00939066595386,47.48919985539739,4.974325926088309,1624.9884631254013,-665.4038547100592,5351.252739723798,5975.417834327182,60.00939066595386,47.48919985539739,4.974325926088309,1624.9884631254013
195,09:30:34.390,13.3681,11.081,-3.6137,-0.0282,2.2644,6.1124,-8.3307,1.5884,-66.5155,66.4145,13.1864,6.2288,1.831,10.6,7.4212,-10.1962,25.8285,1.7298,-14.8998,11.6547,-143.6027,5.5258,8.0311,-5.6188,-5.0974,2816.5,-4537.5,20.5,-5214.0,2817.5,7741.000000000001,-779.0,-3463.0,-108.0,-13.999999999999998,-2.0000000000000004,76.99999999999999,7741.000000000001,-779.0,-3463.0,-108.0,-13.999999999999998,-2.0000000000000004,76.99999999999999,-667.0,5352.0,5983.999999999999,59.00000000000001,48.00000000000001,5.0,1624.9999999999995,-667.0,5352.0,5983.999999999999,59.00000000000001,48.00000000000001,5.0,1624.9999999999995
196,09:30:34.392,13.4653,11.2291,-3.662,-0.0346,2.268,6.0546,-9.0639,2.2113,-64.7332,64.1642,12.1831,5.5539,0.5821,12.7033,7.9211,-10.5168,25.8483,2.1733,-13.9585,12.7125,-141.5152,5.9951,6.9909,-5.5515,-4.6961,2806.0,-4514.5,22.0,-5196.5,2821.0,7741.31027529189,-776.7179591598425,-3461.947308206292,-108.29937112262527,-14.073468037768974,-1.4909895390437635,76.99999999999999,7741.31027529189,-776.7179591598425,-3461.947308206292,-108.29937112262527,-14.073468037768974,-1.4909895390437635,76.99999999999999,-667.7500756096042,5353.289061473876,5984.5567507187125,57.90607432889833,48.89015355855803,5.255677771786869,1625.0063681416286,-667.7500756096042,5353.289061473876,5984.5567507187125,57.90607432889833,48.89015355855803,5.255677771786869,1625.0063681416286
197,09:30:34.394,12.812,10.3238,-4.4902,-1.3706,1.4027,4.9401,-10.5266,1.3526,-63.8391,60.2603,10.1776,3.5001,-1.0531,13.9261,7.582,-12.3899,24.7475,1.8742,-13.8439,12.7965,-140.0892,5.2703,4.2855,-6.3284,-5.9033,2785.5,-4452.0,22.5,-5185.5,2819.5,7742.98200749816,-773.6592473167483,-3461.772525807018,-108.93507506699962,-13.9448143072031,-0.9871960626022458,77.0,7742.98200749816,-773.6592473167483,-3461.772525807018,-108.93507506699962,-13.9448143072031,-0.9871960626022458,77.0,-667.8638387665965,5354.749483327832,5979.358429411429,56.83279569735502,50.06486461119865,5.676188411799051,1625.0079137897444,-667.8638387665965,5354.749483327832,5979.358429411429,56.83279569735502,50.06486461119865,5.676188411799051,1625.0079137897444
